key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,drown
211, 1, 37, 161, 1, 0, 87, 1
211, 1, 29, 76, 1, 0, 87, 1
211, 1, 38, 67, 0, 0, 87, 1
211, 1, 41, 49, 0, 0, 87, 1
211, 1, 39, 35, 0, 0, 87, 1
211, 1, 37, 235, 2, 1, 87, 1
211, 1, 30, 214, 5, 0, 87, 1
211, 1, 37, 100, 0, 0, 87, 0
211, 1, 42, 37, 1, 0, 87, 1
211, 1, 39, 20, 0, 0, 87, 1
211, 1, 41, 168, 3, 1, 87, 1
211, 1, 37, 165, 4, 2, 87, 1
211, 1, 32, 104, 2, 1, 87, 1
211, 1, 31, 53, 0, 0, 87, 1
211, 1, 42, 51, 0, 0, 87, 1
211, 1, 37, 248, 2, 1, 87, 0
211, 1, 37, 155, 1, 0, 87, 1
211, 1, 34, 126, 2, 1, 87, 1
211, 1, 41, 90, 0, 0, 87, 1
211, 1, 29, 81, 0, 0, 87, 1
211, 1, 32, 64, 0, 0, 87, 1
211, 1, 39, 30, 0, 0, 87, 1
211, 1, 37, 85, 1, 0, 87, 1
211, 1, 38, 61, 0, 0, 87, 1
211, 1, 38, 43, 0, 0, 87, 1
211, 1, 35, 123, 3, 0, 87, 1
211, 1, 37, 31, 0, 0, 87, 1
211, 1, 38, 181, 1, 0, 87, 1
211, 1, 31, 171, 2, 1, 87, 1
211, 1, 38, 63, 0, 0, 87, 1
211, 1, 41, 192, 2, 1, 87, 1
211, 1, 31, 172, 2, 1, 87, 1
211, 1, 35, 100, 0, 0, 87, 0
211, 1, 37, 230, 2, 1, 88, 1
211, 1, 30, 223, 3, 0, 88, 1
211, 1, 31, 165, 3, 0, 88, 1
211, 1, 37, 141, 4, 2, 88, 1
211, 1, 40, 83, 0, 0, 88, 1
211, 1, 42, 71, 0, 0, 88, 1
211, 1, 31, 66, 0, 0, 88, 1
211, 1, 30, 196, 4, 1, 88, 1
211, 1, 40, 183, 4, 1, 88, 1
211, 1, 39, 87, 0, 0, 88, 1
211, 1, 42, 72, 3, 0, 88, 1
211, 1, 39, 53, 0, 0, 88, 1
211, 1, 31, 96, 2, 0, 88, 1
211, 1, 42, 36, 1, 0, 88, 1
211, 1, 41, 100, 0, 0, 88, 0
211, 1, 42, 42, 0, 0, 88, 1
211, 1, 34, 9, 0, 0, 88, 1
211, 1, 41, 125, 3, 1, 88, 1
211, 1, 32, 91, 3, 1, 88, 1
211, 1, 37, 68, 3, 1, 88, 1
211, 1, 33, 26, 1, 0, 88, 1
211, 1, 30, 229, 4, 1, 88, 1
211, 1, 31, 71, 1, 0, 88, 1
211, 1, 41, 36, 2, 1, 88, 1
211, 1, 31, 17, 0, 0, 88, 1
211, 1, 31, 218, 4, 2, 88, 1
211, 1, 35, 77, 1, 0, 88, 1
211, 1, 41, 64, 0, 0, 88, 1
211, 1, 38, 42, 0, 0, 88, 1
211, 1, 41, 165, 3, 1, 88, 1
211, 1, 40, 106, 2, 1, 88, 1
211, 1, 36, 61, 1, 0, 88, 1
211, 1, 37, 100, 1, 0, 88, 0
211, 1, 38, 39, 1, 0, 88, 1
211, 1, 40, 148, 2, 0, 88, 1
211, 1, 41, 104, 10, 5, 88, 0
211, 1, 38, 40, 0, 0, 88, 1
211, 1, 40, 170, 3, 1, 88, 1
211, 1, 29, 25, 0, 0, 88, 1
211, 1, 37, 213, 4, 2, 88, 1
211, 1, 29, 200, 1, 0, 88, 0
211, 1, 42, 72, 0, 0, 88, 1
211, 1, 35, 50, 2, 1, 88, 1
211, 1, 32, 123, 3, 1, 88, 1
211, 1, 38, 98, 2, 1, 88, 1
211, 1, 38, 85, 4, 2, 88, 1
211, 1, 39, 10, 0, 0, 88, 1
211, 1, 30, 164, 1, 0, 88, 1
211, 1, 39, 127, 2, 0, 88, 1
211, 1, 43, 55, 0, 0, 88, 1
211, 1, 30, 243, 8, 3, 88, 1
211, 1, 30, 95, 1, 0, 88, 1
211, 1, 41, 77, 2, 1, 88, 1
211, 1, 41, 47, 0, 0, 88, 1
211, 1, 40, 16, 0, 0, 88, 1
211, 1, 39, 13, 0, 0, 88, 1
211, 1, 34, 139, 3, 1, 88, 1
211, 1, 42, 37, 1, 0, 88, 1
211, 1, 41, 77, 0, 0, 88, 1
211, 1, 41, 45, 2, 0, 88, 1
211, 1, 41, 116, 4, 1, 88, 1
211, 1, 32, 63, 1, 0, 88, 1
211, 1, 36, 23, 0, 0, 88, 1
211, 1, 38, 100, 0, 0, 88, 0
211, 1, 38, 14, 0, 0, 88, 1
211, 1, 36, 213, 2, 1, 88, 1
211, 1, 37, 145, 3, 1, 88, 1
211, 1, 30, 100, 0, 0, 88, 0
211, 1, 31, 87, 3, 1, 88, 1
211, 1, 36, 242, 7, 0, 88, 1
211, 1, 40, 94, 0, 0, 88, 1
211, 1, 38, 87, 0, 0, 88, 1
211, 1, 37, 84, 2, 1, 88, 1
211, 1, 41, 58, 0, 0, 88, 1
211, 1, 42, 16, 0, 0, 88, 1
211, 1, 40, 189, 5, 2, 88, 1
211, 1, 42, 55, 0, 0, 88, 1
211, 1, 38, 96, 1, 0, 88, 1
211, 1, 42, 76, 1, 0, 88, 1
211, 1, 37, 106, 3, 1, 89, 1
211, 1, 39, 146, 3, 1, 89, 1
211, 1, 41, 58, 0, 0, 89, 1
211, 1, 33, 57, 1, 0, 89, 1
211, 1, 42, 47, 1, 0, 89, 1
211, 1, 38, 141, 2, 1, 89, 1
211, 1, 42, 100, 0, 0, 89, 0
211, 1, 38, 88, 0, 0, 89, 1
211, 1, 43, 75, 2, 0, 89, 1
211, 1, 31, 68, 3, 1, 89, 1
211, 1, 40, 100, 0, 0, 89, 0
211, 1, 29, 44, 2, 1, 89, 1
211, 1, 31, 36, 0, 0, 89, 1
211, 1, 32, 100, 0, 0, 89, 0
211, 1, 34, 37, 1, 0, 89, 1
211, 1, 36, 35, 0, 0, 89, 1
211, 1, 29, 220, 4, 0, 89, 1
211, 1, 41, 174, 2, 0, 89, 1
211, 1, 42, 45, 1, 0, 89, 1
211, 1, 36, 196, 3, 1, 89, 1
211, 1, 32, 193, 2, 1, 89, 1
211, 1, 41, 91, 4, 2, 89, 1
211, 1, 41, 64, 0, 0, 89, 1
211, 1, 37, 251, 9, 4, 89, 1
211, 1, 31, 100, 0, 0, 89, 0
211, 1, 31, 81, 0, 0, 89, 1
211, 1, 35, 44, 1, 0, 89, 1
211, 1, 38, 71, 0, 0, 89, 1
211, 1, 38, 37, 0, 0, 89, 1
211, 1, 41, 210, 4, 1, 89, 1
211, 1, 41, 63, 0, 0, 89, 1
211, 1, 30, 34, 0, 0, 89, 1
211, 1, 39, 144, 1, 0, 89, 1
211, 1, 40, 109, 3, 1, 89, 1
211, 1, 32, 82, 6, 0, 89, 1
211, 1, 39, 75, 1, 0, 89, 1
211, 1, 42, 31, 0, 0, 89, 1
211, 1, 41, 200, 1, 0, 89, 0
211, 1, 37, 197, 2, 1, 89, 1
211, 1, 40, 140, 2, 1, 89, 1
211, 1, 40, 115, 2, 1, 89, 1
211, 1, 38, 100, 0, 0, 89, 0
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 31, 100, 0, 0, 89, 0
211, 1, 38, 41, 0, 0, 89, 1
211, 1, 33, 151, 3, 1, 89, 1
211, 1, 39, 128, 4, 2, 89, 1
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 28, 229, 6, 3, 89, 1
211, 1, 41, 193, 5, 1, 89, 1
211, 1, 41, 183, 4, 2, 89, 1
211, 1, 42, 65, 1, 0, 89, 1
211, 1, 38, 45, 1, 0, 89, 1
211, 1, 38, 28, 0, 0, 89, 1
211, 1, 32, 156, 3, 0, 89, 1
211, 1, 29, 100, 0, 0, 89, 0
211, 1, 36, 100, 0, 0, 89, 0
211, 1, 41, 100, 0, 0, 89, 0
211, 1, 42, 104, 2, 1, 89, 1
211, 1, 43, 100, 0, 0, 89, 0
211, 1, 42, 100, 0, 0, 89, 0
211, 1, 39, 100, 0, 0, 89, 0
211, 1, 40, 100, 0, 0, 89, 0
211, 1, 40, 55, 0, 0, 89, 1
211, 1, 33, 25, 0, 0, 89, 1
211, 1, 42, 69, 0, 0, 89, 1
211, 1, 38, 192, 4, 1, 89, 1
211, 1, 34, 148, 2, 1, 89, 1
211, 1, 38, 47, 1, 0, 89, 1
211, 1, 33, 100, 0, 0, 89, 0
211, 1, 38, 165, 3, 1, 89, 1
211, 1, 37, 161, 2, 1, 89, 1
211, 1, 33, 101, 3, 1, 89, 1
211, 1, 38, 100, 0, 0, 89, 0
211, 1, 33, 225, 3, 1, 90, 1
211, 1, 42, 158, 4, 2, 90, 1
211, 1, 35, 93, 0, 0, 90, 1
211, 1, 37, 163, 2, 1, 90, 1
211, 1, 33, 77, 0, 0, 90, 1
211, 1, 33, 23, 0, 0, 90, 1
211, 1, 37, 218, 5, 2, 90, 1
211, 1, 38, 171, 3, 1, 90, 1
211, 1, 41, 110, 1, 0, 90, 1
211, 1, 32, 100, 0, 0, 90, 0
211, 1, 29, 41, 1, 0, 90, 1
211, 1, 40, 39, 1, 0, 90, 1
211, 1, 36, 220, 4, 2, 90, 1
211, 1, 41, 106, 2, 1, 90, 1
211, 1, 42, 49, 1, 0, 90, 1
211, 1, 39, 26, 0, 0, 90, 1
211, 1, 41, 173, 3, 1, 90, 1
211, 1, 32, 100, 0, 0, 90, 0
211, 1, 43, 54, 0, 0, 90, 1
211, 1, 38, 168, 2, 0, 90, 1
211, 1, 32, 100, 0, 0, 90, 0
211, 1, 32, 100, 0, 0, 90, 0
211, 1, 40, 143, 4, 1, 90, 1
211, 1, 42, 73, 0, 0, 90, 1
211, 1, 42, 100, 1, 0, 90, 1
211, 1, 31, 100, 0, 0, 90, 0
211, 1, 39, 69, 2, 1, 90, 1
211, 1, 40, 69, 1, 0, 90, 1
211, 1, 42, 54, 1, 0, 90, 1
211, 1, 39, 37, 0, 0, 90, 1
211, 1, 42, 135, 2, 1, 90, 1
211, 1, 32, 108, 5, 2, 90, 1
211, 1, 38, 58, 2, 1, 90, 1
211, 1, 39, 35, 1, 0, 90, 1
211, 1, 38, 141, 4, 0, 90, 1
211, 1, 43, 111, 1, 0, 90, 1
211, 1, 39, 100, 0, 0, 90, 0
211, 1, 30, 61, 0, 0, 90, 1
211, 1, 42, 100, 0, 0, 90, 0
211, 1, 40, 43, 0, 0, 90, 1
211, 1, 42, 76, 0, 0, 90, 1
211, 1, 40, 44, 0, 0, 90, 1
211, 1, 34, 32, 0, 0, 90, 1
211, 1, 38, 273, 7, 3, 90, 1
211, 1, 36, 248, 4, 1, 90, 1
211, 1, 42, 154, 2, 1, 90, 1
211, 1, 40, 142, 1, 0, 90, 1
211, 1, 37, 100, 0, 0, 90, 0
211, 1, 38, 67, 2, 1, 90, 1
211, 1, 38, 28, 1, 0, 90, 1
211, 1, 41, 20, 0, 0, 90, 1
211, 1, 34, 161, 2, 1, 90, 1
211, 1, 42, 100, 0, 0, 90, 0
211, 1, 42, 100, 0, 0, 90, 0
211, 1, 38, 52, 1, 0, 90, 1
211, 1, 38, 67, 1, 0, 90, 1
211, 1, 38, 21, 0, 0, 90, 1
211, 1, 33, 183, 4, 0, 90, 1
211, 1, 34, 171, 1, 0, 90, 1
211, 1, 38, 74, 2, 1, 90, 1
211, 1, 44, 18, 0, 0, 90, 1
211, 1, 33, 89, 1, 0, 90, 1
211, 1, 32, 84, 2, 1, 90, 1
211, 1, 36, 215, 5, 2, 90, 1
211, 1, 37, 107, 1, 0, 90, 1
211, 1, 33, 100, 0, 0, 90, 0
211, 1, 34, 200, 1, 0, 90, 0
211, 1, 43, 100, 0, 0, 90, 0
211, 1, 37, 220, 6, 0, 90, 1
211, 1, 42, 100, 0, 0, 90, 0
211, 1, 43, 59, 1, 0, 90, 1
211, 1, 38, 81, 0, 0, 90, 1
211, 1, 44, 19, 1, 0, 90, 1
211, 1, 39, 19, 0, 0, 90, 1
211, 1, 36, 220, 5, 2, 91, 1
211, 1, 37, 174, 2, 1, 91, 1
211, 1, 38, 162, 1, 0, 91, 1
211, 1, 42, 73, 2, 1, 91, 1
211, 1, 41, 178, 3, 0, 91, 1
211, 1, 39, 118, 2, 1, 91, 1
211, 1, 33, 79, 1, 0, 91, 1
211, 1, 38, 53, 1, 0, 91, 1
211, 1, 39, 92, 0, 0, 91, 1
211, 1, 38, 78, 4, 2, 91, 1
211, 1, 43, 15, 0, 0, 91, 1
211, 1, 34, 165, 2, 1, 91, 1
211, 1, 42, 124, 2, 1, 91, 1
211, 1, 42, 77, 1, 0, 91, 1
211, 1, 37, 120, 1, 0, 91, 1
211, 1, 29, 100, 0, 0, 91, 0
211, 1, 39, 100, 0, 0, 91, 0
211, 1, 39, 100, 0, 0, 91, 0
211, 1, 44, 40, 0, 0, 91, 1
211, 1, 38, 90, 1, 0, 91, 1
211, 1, 42, 86, 2, 1, 91, 1
211, 1, 33, 134, 5, 0, 91, 1
211, 1, 42, 101, 1, 0, 91, 1
211, 1, 29, 103, 3, 1, 91, 1
211, 1, 43, 29, 1, 0, 91, 1
211, 1, 32, 89, 0, 0, 91, 1
211, 1, 43, 22, 0, 0, 91, 1
211, 1, 42, 100, 0, 0, 91, 0
211, 1, 31, 97, 1, 0, 91, 1
211, 1, 42, 96, 0, 0, 91, 1
211, 1, 42, 82, 1, 0, 91, 1
211, 1, 32, 100, 0, 0, 91, 0
211, 1, 43, 24, 1, 0, 91, 1
211, 1, 44, 17, 1, 0, 91, 1
211, 1, 31, 195, 3, 1, 91, 1
211, 1, 42, 102, 3, 0, 91, 1
211, 1, 40, 100, 0, 0, 91, 0
211, 1, 43, 100, 0, 0, 91, 0
211, 1, 42, 84, 2, 1, 91, 1
211, 1, 32, 182, 5, 2, 91, 1
211, 1, 42, 87, 0, 0, 91, 1
211, 1, 34, 60, 0, 0, 91, 1
211, 1, 38, 168, 3, 0, 91, 1
211, 1, 37, 120, 2, 1, 91, 1
211, 1, 43, 31, 0, 0, 91, 1
211, 1, 43, 118, 1, 0, 91, 1
211, 1, 37, 77, 1, 0, 91, 1
211, 1, 35, 234, 5, 1, 91, 1
211, 1, 38, 100, 0, 0, 91, 0
211, 1, 41, 194, 5, 2, 91, 1
211, 1, 31, 147, 5, 2, 91, 1
211, 1, 40, 61, 2, 1, 91, 1
211, 1, 38, 35, 0, 0, 91, 1
211, 1, 37, 165, 3, 1, 91, 1
211, 1, 31, 113, 2, 1, 91, 1
211, 1, 32, 100, 0, 0, 91, 0
211, 1, 41, 47, 0, 0, 91, 1
211, 1, 43, 41, 0, 0, 91, 1
211, 1, 32, 37, 0, 0, 91, 1
211, 1, 41, 199, 2, 1, 91, 1
211, 1, 38, 163, 1, 0, 91, 1
211, 1, 33, 100, 0, 0, 91, 0
211, 1, 43, 100, 0, 0, 91, 0
211, 1, 38, 98, 1, 0, 91, 1
211, 1, 32, 214, 3, 1, 91, 1
211, 1, 39, 200, 1, 0, 91, 0
211, 1, 36, 100, 0, 0, 91, 0
211, 1, 36, 100, 0, 0, 91, 0
211, 1, 32, 39, 0, 0, 91, 1
211, 1, 34, 257, 2, 1, 91, 1
211, 1, 38, 100, 0, 0, 91, 0
211, 1, 43, 41, 0, 0, 91, 1
211, 1, 41, 165, 1, 0, 91, 1
211, 1, 42, 164, 2, 1, 91, 1
211, 1, 42, 80, 2, 1, 91, 1
211, 1, 43, 76, 0, 0, 91, 1
211, 1, 36, 74, 1, 0, 91, 1
211, 1, 37, 249, 5, 2, 91, 1
211, 1, 38, 100, 0, 0, 91, 0
211, 1, 38, 100, 0, 0, 91, 0
211, 1, 42, 100, 0, 0, 91, 0
211, 1, 31, 175, 2, 0, 91, 1
211, 1, 42, 141, 2, 1, 91, 1
211, 1, 42, 100, 0, 0, 91, 0
211, 1, 42, 100, 0, 0, 91, 0
211, 1, 37, 89, 1, 0, 91, 1
211, 1, 42, 82, 1, 0, 91, 1
211, 1, 43, 36, 1, 0, 91, 1
211, 1, 44, 10, 0, 0, 91, 1
211, 1, 38, 190, 2, 1, 91, 1
211, 1, 37, 90, 0, 0, 91, 1
211, 1, 38, 28, 2, 1, 92, 1
211, 1, 30, 192, 3, 1, 92, 1
211, 1, 38, 93, 1, 0, 92, 1
211, 1, 38, 265, 4, 0, 92, 1
211, 1, 39, 200, 1, 0, 92, 0
211, 1, 33, 127, 3, 1, 92, 1
211, 1, 38, 84, 2, 1, 92, 1
211, 1, 30, 27, 0, 0, 92, 1
211, 1, 29, 100, 0, 0, 92, 0
211, 1, 29, 100, 0, 0, 92, 0
211, 1, 42, 200, 1, 0, 92, 0
211, 1, 39, 114, 2, 1, 92, 1
211, 1, 39, 64, 2, 1, 92, 1
211, 1, 42, 175, 3, 1, 92, 1
211, 1, 42, 175, 2, 1, 92, 1
211, 1, 40, 100, 0, 0, 92, 0
211, 1, 40, 68, 1, 0, 92, 1
211, 1, 39, 34, 1, 0, 92, 1
211, 1, 43, 20, 0, 0, 92, 1
211, 1, 40, 19, 0, 0, 92, 1
211, 1, 40, 64, 2, 1, 92, 1
211, 1, 43, 14, 0, 0, 92, 1
211, 1, 38, 180, 4, 0, 92, 1
211, 1, 29, 106, 1, 0, 92, 1
211, 1, 42, 72, 0, 0, 92, 1
211, 1, 41, 58, 0, 0, 92, 1
211, 1, 43, 29, 1, 0, 92, 1
211, 1, 37, 184, 3, 1, 92, 1
211, 1, 42, 113, 1, 0, 92, 1
211, 1, 43, 82, 0, 0, 92, 1
211, 1, 40, 46, 0, 0, 92, 1
211, 1, 39, 137, 1, 0, 92, 1
211, 1, 33, 100, 0, 0, 92, 0
211, 1, 33, 100, 0, 0, 92, 0
211, 1, 43, 58, 1, 0, 92, 1
211, 1, 42, 163, 2, 1, 92, 1
211, 1, 39, 264, 4, 2, 92, 1
211, 1, 37, 177, 1, 0, 92, 1
211, 1, 43, 56, 0, 0, 92, 1
211, 1, 41, 27, 1, 0, 92, 1
211, 1, 38, 202, 4, 0, 92, 1
211, 1, 42, 183, 5, 2, 92, 1
211, 1, 33, 156, 2, 1, 92, 1
211, 1, 39, 100, 0, 0, 92, 0
211, 1, 43, 59, 2, 1, 92, 1
211, 1, 42, 147, 1, 0, 92, 1
211, 1, 42, 100, 0, 0, 92, 0
211, 1, 40, 77, 3, 1, 92, 1
211, 1, 39, 57, 0, 0, 92, 1
211, 1, 39, 174, 2, 1, 92, 1
211, 1, 43, 111, 3, 1, 92, 1
211, 1, 39, 100, 0, 0, 92, 0
211, 1, 39, 97, 0, 0, 92, 1
211, 1, 41, 45, 0, 0, 92, 1
211, 1, 38, 123, 1, 0, 92, 1
211, 1, 39, 100, 0, 0, 92, 0
211, 1, 43, 30, 0, 0, 92, 1
211, 1, 41, 21, 0, 0, 92, 1
211, 1, 43, 100, 0, 0, 92, 0
211, 1, 43, 32, 0, 0, 92, 1
211, 1, 33, 100, 0, 0, 92, 0
211, 1, 33, 100, 0, 0, 92, 0
211, 1, 43, 78, 0, 0, 92, 1
211, 1, 43, 108, 1, 0, 92, 1
211, 1, 43, 35, 0, 0, 92, 1
211, 1, 38, 35, 0, 0, 92, 1
211, 1, 37, 100, 0, 0, 92, 0
211, 1, 37, 100, 0, 0, 92, 0
211, 1, 43, 86, 0, 0, 92, 1
211, 1, 39, 54, 0, 0, 92, 1
211, 1, 32, 42, 0, 0, 92, 1
211, 1, 44, 36, 0, 0, 92, 1
211, 1, 45, 17, 0, 0, 92, 1
211, 1, 40, 119, 1, 0, 92, 1
211, 1, 33, 100, 0, 0, 92, 0
211, 1, 40, 98, 2, 1, 92, 1
211, 1, 41, 36, 1, 0, 92, 1
211, 1, 41, 15, 0, 0, 92, 1
211, 1, 37, 200, 1, 0, 92, 0
211, 1, 40, 100, 0, 0, 92, 0
211, 1, 43, 72, 0, 0, 92, 1
211, 1, 45, 12, 0, 0, 92, 1
211, 1, 42, 200, 4, 2, 93, 1
211, 1, 41, 39, 1, 0, 93, 1
211, 1, 43, 34, 0, 0, 93, 1
211, 1, 41, 202, 3, 1, 93, 1
211, 1, 31, 84, 1, 0, 93, 1
211, 1, 39, 79, 0, 0, 93, 1
211, 1, 43, 39, 0, 0, 93, 1
211, 1, 35, 13, 0, 0, 93, 1
211, 1, 42, 155, 1, 0, 93, 1
211, 1, 38, 62, 1, 0, 93, 1
211, 1, 42, 247, 4, 2, 93, 1
211, 1, 38, 215, 2, 1, 93, 1
211, 1, 39, 189, 2, 1, 93, 1
211, 1, 43, 126, 2, 1, 93, 1
211, 1, 38, 91, 0, 0, 93, 1
211, 1, 39, 59, 0, 0, 93, 1
211, 1, 43, 44, 0, 0, 93, 1
211, 1, 38, 22, 0, 0, 93, 1
211, 1, 43, 22, 0, 0, 93, 1
211, 1, 42, 136, 1, 0, 93, 1
211, 1, 44, 88, 1, 0, 93, 1
211, 1, 40, 33, 0, 0, 93, 1
211, 1, 44, 100, 0, 0, 93, 0
211, 1, 44, 83, 0, 0, 93, 1
211, 1, 37, 287, 4, 0, 93, 1
211, 1, 44, 72, 0, 0, 93, 1
211, 1, 44, 86, 1, 0, 93, 1
211, 1, 37, 114, 6, 3, 93, 1
211, 1, 35, 100, 0, 0, 93, 0
211, 1, 42, 100, 0, 0, 93, 0
211, 1, 35, 28, 0, 0, 93, 1
211, 1, 41, 23, 0, 0, 93, 1
211, 1, 43, 101, 2, 1, 93, 1
211, 1, 39, 97, 0, 0, 93, 1
211, 1, 43, 56, 0, 0, 93, 1
211, 1, 39, 43, 0, 0, 93, 1
211, 1, 42, 164, 3, 1, 93, 1
211, 1, 39, 44, 1, 0, 93, 1
211, 1, 39, 198, 1, 0, 93, 1
211, 1, 43, 40, 0, 0, 93, 1
211, 1, 39, 188, 1, 0, 93, 1
211, 1, 44, 90, 2, 1, 93, 1
211, 1, 43, 88, 1, 0, 93, 1
211, 1, 30, 233, 4, 2, 93, 1
211, 1, 43, 123, 1, 0, 93, 1
211, 1, 43, 100, 0, 0, 93, 0
211, 1, 39, 190, 2, 1, 93, 1
211, 1, 43, 50, 0, 0, 93, 1
211, 1, 32, 200, 1, 0, 93, 0
211, 1, 35, 107, 1, 0, 93, 1
211, 1, 35, 75, 3, 1, 93, 1
211, 1, 35, 196, 1, 0, 93, 0
211, 1, 31, 100, 0, 0, 93, 0
211, 1, 44, 100, 0, 0, 93, 0
211, 1, 42, 171, 3, 1, 93, 1
211, 1, 29, 143, 2, 1, 93, 1
211, 1, 43, 53, 0, 0, 93, 1
211, 1, 31, 41, 3, 1, 93, 1
211, 1, 43, 36, 1, 0, 93, 1
211, 1, 38, 60, 0, 0, 93, 1
211, 1, 44, 61, 0, 0, 93, 1
211, 1, 30, 35, 0, 0, 93, 1
211, 1, 41, 52, 1, 0, 93, 1
211, 1, 42, 34, 0, 0, 93, 1
211, 1, 39, 159, 3, 1, 93, 1
211, 1, 42, 156, 1, 0, 93, 1
211, 1, 43, 100, 0, 0, 93, 0
211, 1, 31, 45, 0, 0, 93, 1
211, 1, 34, 94, 2, 1, 93, 1
211, 1, 42, 24, 1, 0, 93, 1
211, 1, 41, 23, 0, 0, 93, 1
211, 1, 37, 188, 4, 2, 93, 1
211, 1, 42, 177, 3, 1, 93, 1
211, 1, 43, 124, 1, 0, 93, 1
211, 1, 40, 38, 1, 0, 93, 1
211, 1, 33, 188, 3, 1, 93, 1
211, 1, 38, 100, 0, 0, 93, 0
211, 1, 43, 73, 0, 0, 93, 1
211, 1, 38, 111, 1, 0, 93, 1
211, 1, 43, 63, 1, 0, 93, 1
211, 1, 41, 54, 0, 0, 93, 1
211, 1, 34, 54, 2, 1, 93, 1
211, 1, 38, 281, 5, 2, 93, 1
211, 1, 46, 36, 0, 0, 93, 1
211, 1, 42, 179, 4, 0, 93, 1
211, 1, 45, 52, 0, 0, 93, 1
211, 1, 38, 31, 1, 0, 93, 1
211, 1, 43, 98, 4, 2, 93, 1
211, 1, 38, 89, 1, 0, 93, 1
211, 1, 42, 225, 2, 1, 94, 1
211, 1, 40, 133, 2, 1, 94, 1
211, 1, 43, 96, 1, 0, 94, 1
211, 1, 45, 53, 2, 1, 94, 1
211, 1, 39, 91, 2, 1, 94, 1
211, 1, 38, 177, 2, 1, 94, 1
211, 1, 32, 100, 0, 0, 94, 0
211, 1, 32, 100, 0, 0, 94, 0
211, 1, 32, 100, 0, 0, 94, 0
211, 1, 39, 192, 5, 2, 94, 1
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 39, 225, 2, 1, 94, 1
211, 1, 38, 100, 0, 0, 94, 0
211, 1, 38, 100, 0, 0, 94, 0
211, 1, 38, 100, 0, 0, 94, 0
211, 1, 41, 54, 1, 0, 94, 1
211, 1, 32, 36, 1, 0, 94, 1
211, 1, 36, 148, 1, 0, 94, 1
211, 1, 39, 100, 0, 0, 94, 0
211, 1, 43, 93, 1, 0, 94, 1
211, 1, 39, 210, 3, 1, 94, 1
211, 1, 43, 179, 5, 2, 94, 1
211, 1, 44, 41, 0, 0, 94, 1
211, 1, 38, 100, 0, 0, 94, 0
211, 1, 36, 43, 1, 0, 94, 1
211, 1, 39, 25, 0, 0, 94, 1
211, 1, 38, 188, 2, 1, 94, 1
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 44, 59, 0, 0, 94, 1
211, 1, 42, 27, 0, 0, 94, 1
211, 1, 42, 160, 1, 0, 94, 1
211, 1, 30, 100, 0, 0, 94, 0
211, 1, 39, 40, 0, 0, 94, 1
211, 1, 41, 72, 1, 0, 94, 1
211, 1, 44, 100, 0, 0, 94, 0
211, 1, 35, 200, 2, 1, 94, 0
211, 1, 37, 155, 2, 1, 94, 1
211, 1, 37, 171, 5, 2, 94, 1
211, 1, 39, 111, 4, 2, 94, 1
211, 1, 43, 97, 1, 0, 94, 1
211, 1, 43, 79, 1, 0, 94, 1
211, 1, 43, 98, 2, 1, 94, 1
211, 1, 45, 31, 1, 0, 94, 1
211, 1, 43, 200, 1, 0, 94, 0
211, 1, 40, 176, 1, 0, 94, 1
211, 1, 32, 100, 3, 1, 94, 1
211, 1, 38, 71, 1, 0, 94, 1
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 44, 98, 0, 0, 94, 0
211, 1, 40, 195, 4, 2, 94, 1
211, 1, 33, 159, 5, 2, 94, 1
211, 1, 43, 23, 1, 0, 94, 1
211, 1, 37, 258, 4, 2, 94, 1
211, 1, 35, 234, 2, 1, 94, 0
211, 1, 35, 115, 2, 1, 94, 1
211, 1, 44, 64, 0, 0, 94, 1
211, 1, 34, 100, 0, 0, 94, 0
211, 1, 38, 75, 2, 1, 94, 1
211, 1, 43, 194, 2, 0, 94, 1
211, 1, 43, 125, 2, 1, 94, 1
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 43, 100, 0, 0, 94, 0
211, 1, 41, 248, 5, 2, 94, 1
211, 1, 38, 200, 1, 0, 94, 0
211, 1, 33, 176, 2, 1, 94, 1
211, 1, 40, 100, 0, 0, 94, 0
211, 1, 39, 35, 0, 0, 94, 1
211, 1, 36, 19, 0, 0, 94, 1
211, 1, 40, 101, 1, 0, 94, 1
211, 1, 43, 95, 0, 0, 94, 1
211, 1, 34, 87, 0, 0, 94, 1
211, 1, 42, 47, 0, 0, 94, 1
211, 1, 44, 24, 0, 0, 94, 1
211, 1, 43, 104, 1, 0, 95, 1
211, 1, 41, 86, 2, 1, 95, 1
211, 1, 44, 70, 1, 0, 95, 1
211, 1, 33, 62, 1, 0, 95, 1
211, 1, 34, 31, 3, 1, 95, 1
211, 1, 45, 11, 0, 0, 95, 1
211, 1, 38, 148, 1, 0, 95, 1
211, 1, 38, 61, 0, 0, 95, 1
