key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath
121, 1, 7, 44, 1, 0, 16
121, 1, 8, 114, 2, 1, 16
121, 1, 7, 145, 2, 0, 16
121, 1, 2, 355, 3, 0, 16
121, 1, 8, 204, 5, 2, 16
121, 1, 8, 200, 1, 0, 16
121, 1, 8, 200, 1, 1, 16
121, 1, 7, 152, 1, 0, 16
121, 1, 8, 200, 1, 1, 16
121, 1, 8, 100, 0, 0, 16
121, 1, 8, 100, 0, 0, 16
121, 1, 8, 100, 0, 0, 16
121, 1, 5, 269, 2, 1, 16
121, 1, 6, 200, 1, 0, 16
121, 1, 9, 100, 0, 0, 16
121, 1, 9, 100, 0, 0, 16
121, 1, 8, 74, 1, 0, 16
121, 1, 7, 294, 3, 1, 16
121, 1, 8, 31, 0, 0, 16
121, 1, 4, 400, 3, 2, 16
121, 1, 7, 207, 2, 1, 16
121, 1, 7, 200, 1, 0, 16
121, 1, 7, 200, 1, 0, 16
121, 1, 9, 100, 0, 0, 16
121, 1, 9, 100, 0, 0, 16
121, 1, 9, 100, 0, 0, 16
121, 1, 9, 139, 1, 1, 16
121, 1, 8, 153, 1, 0, 16
121, 1, 4, 417, 4, 0, 16
121, 1, 6, 200, 1, 0, 16
121, 1, 9, 93, 1, 0, 16
121, 1, 7, 192, 1, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 419, 4, 1, 17
121, 1, 8, 100, 0, 0, 17
121, 1, 7, 197, 1, 0, 17
121, 1, 9, 100, 0, 0, 17
121, 1, 9, 200, 1, 0, 17
121, 1, 7, 200, 1, 0, 17
121, 1, 4, 471, 4, 2, 17
121, 1, 6, 200, 1, 0, 17
121, 1, 10, 128, 2, 1, 17
121, 1, 10, 100, 0, 0, 17
121, 1, 10, 100, 0, 0, 17
121, 1, 10, 100, 0, 0, 17
121, 1, 10, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 6, 100, 0, 0, 17
121, 1, 5, 386, 4, 2, 17
121, 1, 6, 200, 1, 0, 17
121, 1, 9, 100, 0, 0, 17
121, 1, 9, 100, 0, 0, 17
121, 1, 8, 136, 2, 1, 17
121, 1, 7, 188, 1, 0, 17
121, 1, 12, 100, 0, 0, 17
121, 1, 6, 361, 6, 3, 17
121, 1, 10, 49, 0, 0, 17
121, 1, 6, 294, 3, 1, 17
121, 1, 11, 100, 0, 0, 18
121, 1, 11, 100, 0, 0, 18
121, 1, 12, 74, 1, 1, 18
121, 1, 10, 41, 0, 0, 18
121, 1, 7, 263, 5, 2, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 4, 434, 4, 0, 18
121, 1, 10, 82, 2, 1, 18
121, 1, 11, 187, 2, 2, 18
121, 1, 12, 100, 0, 0, 18
121, 1, 12, 100, 0, 0, 18
121, 1, 6, 383, 4, 2, 18
121, 1, 13, 100, 0, 0, 18
121, 1, 6, 385, 4, 0, 18
121, 1, 11, 200, 1, 0, 18
121, 1, 11, 200, 1, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 224, 3, 1, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 248, 7, 4, 18
121, 1, 10, 100, 0, 0, 18
121, 1, 10, 100, 0, 0, 18
121, 1, 7, 333, 3, 0, 18
121, 1, 10, 100, 0, 0, 18
121, 1, 10, 100, 0, 0, 18
121, 1, 9, 100, 1, 0, 18
121, 1, 9, 100, 0, 0, 18
121, 1, 9, 220, 2, 1, 18
121, 1, 8, 200, 1, 0, 18
121, 1, 7, 338, 4, 0, 18
121, 1, 14, 100, 0, 0, 18
121, 1, 11, 100, 0, 0, 18
121, 1, 11, 100, 0, 0, 18
121, 1, 13, 100, 0, 0, 18
121, 1, 9, 200, 1, 1, 18
121, 1, 11, 100, 0, 0, 18
121, 1, 11, 100, 0, 0, 19
121, 1, 11, 100, 0, 0, 19
121, 1, 10, 115, 1, 0, 19
121, 1, 10, 93, 0, 0, 19
121, 1, 5, 439, 4, 2, 19
121, 1, 7, 410, 5, 2, 19
121, 1, 8, 292, 3, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 5, 320, 4, 2, 19
121, 1, 11, 100, 0, 0, 19
121, 1, 7, 228, 2, 1, 19
121, 1, 8, 192, 5, 3, 19
121, 1, 8, 230, 2, 1, 19
121, 1, 7, 450, 6, 4, 19
121, 1, 7, 100, 0, 0, 19
121, 1, 7, 100, 0, 0, 19
121, 1, 7, 100, 0, 0, 19
121, 1, 7, 100, 0, 0, 19
121, 1, 8, 377, 4, 2, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 10, 100, 0, 0, 19
121, 1, 8, 381, 4, 0, 19
121, 1, 10, 53, 0, 0, 19
121, 1, 9, 214, 3, 2, 19
121, 1, 9, 100, 0, 0, 19
121, 1, 8, 249, 2, 2, 19
121, 1, 11, 65, 1, 0, 19
121, 1, 12, 200, 1, 1, 19
121, 1, 10, 31, 0, 0, 19
121, 1, 9, 225, 3, 2, 19
121, 1, 9, 181, 2, 1, 19
121, 1, 9, 100, 0, 0, 19
121, 1, 8, 100, 0, 0, 19
121, 1, 8, 100, 0, 0, 19
121, 1, 8, 100, 0, 0, 19
121, 1, 11, 100, 0, 0, 19
121, 1, 8, 102, 1, 0, 19
121, 1, 8, 100, 0, 0, 19
121, 1, 8, 100, 0, 0, 19
121, 1, 9, 100, 0, 0, 19
121, 1, 11, 89, 1, 0, 20
121, 1, 9, 100, 0, 0, 20
121, 1, 9, 100, 0, 0, 20
121, 1, 12, 100, 0, 0, 20
121, 1, 10, 175, 1, 0, 20
121, 1, 9, 103, 1, 0, 20
121, 1, 11, 60, 1, 0, 20
121, 1, 8, 117, 3, 1, 20
121, 1, 11, 100, 0, 0, 20
121, 1, 11, 100, 0, 0, 20
121, 1, 9, 71, 0, 0, 20
121, 1, 10, 300, 2, 1, 20
121, 1, 12, 100, 0, 0, 20
121, 1, 12, 100, 0, 0, 20
121, 1, 8, 283, 2, 1, 20
121, 1, 10, 100, 0, 0, 20
121, 1, 10, 200, 1, 1, 20
121, 1, 10, 200, 1, 1, 20
121, 1, 6, 277, 3, 0, 20
121, 1, 10, 100, 0, 0, 20
121, 1, 10, 200, 1, 0, 20
121, 1, 10, 200, 1, 0, 20
121, 1, 10, 200, 1, 0, 20
121, 1, 11, 140, 1, 0, 20
121, 1, 10, 202, 2, 1, 20
121, 1, 10, 323, 4, 2, 20
121, 1, 13, 195, 3, 1, 20
121, 1, 7, 350, 5, 1, 20
121, 1, 12, 100, 0, 0, 20
121, 1, 12, 100, 0, 0, 20
121, 1, 7, 427, 5, 0, 20
121, 1, 9, 150, 2, 1, 20
121, 1, 8, 348, 3, 1, 20
121, 1, 8, 307, 4, 2, 20
121, 1, 11, 200, 1, 0, 20
121, 1, 9, 100, 0, 0, 20
121, 1, 11, 200, 1, 0, 20
121, 1, 13, 100, 0, 0, 20
121, 1, 13, 100, 0, 0, 20
121, 1, 8, 158, 1, 0, 20
121, 1, 10, 100, 0, 0, 20
121, 1, 10, 100, 0, 0, 20
121, 1, 10, 200, 1, 0, 20
121, 1, 10, 100, 0, 0, 20
121, 1, 11, 200, 1, 0, 21
121, 1, 10, 234, 2, 1, 21
121, 1, 9, 100, 0, 0, 21
121, 1, 12, 91, 1, 1, 21
121, 1, 11, 242, 6, 2, 21
121, 1, 10, 200, 1, 0, 21
121, 1, 9, 200, 1, 0, 21
121, 1, 9, 200, 1, 0, 21
121, 1, 10, 100, 0, 0, 21
121, 1, 10, 100, 0, 0, 21
121, 1, 11, 52, 0, 0, 21
121, 1, 10, 361, 3, 2, 21
121, 1, 9, 335, 5, 0, 21
121, 1, 12, 100, 0, 0, 21
121, 1, 10, 100, 0, 0, 21
121, 1, 3, 473, 5, 1, 21
121, 1, 9, 180, 1, 0, 21
121, 1, 15, 111, 2, 0, 21
121, 1, 11, 65, 0, 0, 21
121, 1, 9, 100, 0, 0, 21
121, 1, 11, 365, 3, 1, 21
121, 1, 8, 200, 1, 0, 21
121, 1, 11, 126, 1, 0, 21
121, 1, 10, 100, 0, 0, 21
121, 1, 11, 55, 0, 0, 21
121, 1, 9, 200, 1, 0, 21
121, 1, 12, 200, 1, 0, 21
121, 1, 10, 121, 1, 1, 21
121, 1, 12, 135, 1, 0, 21
121, 1, 16, 100, 0, 0, 21
121, 1, 16, 100, 0, 0, 21
121, 1, 11, 148, 1, 0, 21
121, 1, 13, 299, 2, 1, 22
121, 1, 11, 100, 0, 0, 22
121, 1, 9, 252, 4, 2, 22
121, 1, 13, 94, 0, 0, 22
121, 1, 11, 300, 2, 0, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 9, 300, 2, 1, 22
121, 1, 10, 156, 1, 0, 22
121, 1, 13, 75, 0, 0, 22
121, 1, 10, 137, 2, 1, 22
121, 1, 10, 186, 1, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 10, 100, 0, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 9, 247, 3, 0, 22
121, 1, 11, 100, 0, 0, 22
121, 1, 12, 121, 3, 2, 22
121, 1, 11, 100, 0, 0, 22
121, 1, 11, 100, 0, 0, 22
121, 1, 11, 100, 0, 0, 22
121, 1, 14, 200, 1, 1, 22
121, 1, 11, 132, 1, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 8, 489, 5, 2, 22
121, 1, 9, 257, 3, 1, 22
121, 1, 13, 118, 1, 0, 22
121, 1, 13, 119, 2, 1, 22
121, 1, 9, 326, 3, 1, 22
121, 1, 10, 328, 3, 2, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 13, 100, 0, 0, 22
121, 1, 9, 257, 3, 1, 22
121, 1, 9, 200, 1, 0, 22
121, 1, 14, 100, 0, 0, 22
121, 1, 12, 140, 1, 1, 22
121, 1, 11, 200, 1, 1, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 15, 100, 0, 0, 22
121, 1, 10, 99, 0, 0, 23
121, 1, 10, 100, 0, 0, 23
121, 1, 10, 100, 0, 0, 23
121, 1, 14, 61, 1, 0, 23
121, 1, 12, 100, 0, 0, 23
121, 1, 12, 100, 0, 0, 23
121, 1, 15, 200, 1, 0, 23
121, 1, 13, 27, 0, 0, 23
121, 1, 16, 85, 1, 0, 23
121, 1, 12, 58, 1, 0, 23
121, 1, 13, 168, 2, 1, 23
121, 1, 11, 79, 1, 0, 23
121, 1, 9, 214, 2, 1, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 11, 100, 0, 0, 23
121, 1, 14, 373, 6, 3, 23
121, 1, 13, 100, 0, 0, 23
121, 1, 14, 100, 0, 0, 23
121, 1, 16, 100, 0, 0, 23
121, 1, 9, 320, 5, 0, 23
121, 1, 10, 263, 3, 2, 23
121, 1, 11, 200, 1, 0, 23
121, 1, 13, 100, 0, 0, 23
121, 1, 14, 47, 0, 0, 23
121, 1, 11, 200, 1, 0, 23
121, 1, 14, 100, 0, 0, 23
121, 1, 13, 100, 0, 0, 23
121, 1, 15, 100, 0, 0, 23
121, 1, 15, 100, 0, 0, 23
121, 1, 15, 100, 0, 0, 23
121, 1, 15, 100, 0, 0, 23
121, 1, 15, 100, 0, 0, 23
121, 1, 12, 416, 5, 2, 24
121, 1, 12, 100, 0, 0, 24
121, 1, 12, 100, 0, 0, 24
121, 1, 12, 100, 0, 0, 24
121, 1, 15, 200, 1, 0, 24
121, 1, 10, 200, 1, 0, 24
121, 1, 10, 100, 0, 0, 24
121, 1, 15, 100, 0, 0, 24
121, 1, 15, 100, 0, 0, 24
121, 1, 16, 100, 0, 0, 24
121, 1, 11, 200, 1, 0, 24
121, 1, 11, 300, 2, 1, 24
121, 1, 15, 225, 2, 1, 24
121, 1, 14, 82, 0, 0, 24
121, 1, 9, 294, 2, 1, 24
121, 1, 13, 100, 0, 0, 24
121, 1, 13, 200, 1, 0, 24
121, 1, 9, 300, 2, 1, 24
121, 1, 12, 100, 0, 0, 24
121, 1, 11, 100, 0, 0, 24
121, 1, 10, 269, 3, 0, 24
121, 1, 11, 300, 3, 1, 24
121, 1, 14, 100, 0, 0, 24
121, 1, 11, 435, 4, 2, 24
121, 1, 12, 200, 1, 0, 24
121, 1, 9, 100, 0, 0, 24
121, 1, 9, 100, 0, 0, 24
121, 1, 9, 100, 0, 0, 24
121, 1, 16, 173, 1, 1, 24
121, 1, 8, 397, 3, 2, 24
121, 1, 12, 80, 1, 0, 25
121, 1, 13, 100, 0, 0, 25
121, 1, 10, 300, 2, 1, 25
121, 1, 15, 319, 3, 2, 25
121, 1, 17, 100, 0, 0, 25
121, 1, 15, 237, 3, 2, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 1, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 14, 364, 5, 3, 25
121, 1, 14, 100, 0, 0, 25
121, 1, 16, 200, 1, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 12, 100, 0, 0, 25
121, 1, 11, 300, 2, 1, 25
121, 1, 13, 100, 0, 0, 25
121, 1, 13, 200, 1, 0, 25
121, 1, 13, 100, 0, 0, 25
121, 1, 13, 100, 0, 0, 25
121, 1, 14, 95, 0, 0, 25
121, 1, 15, 27, 0, 0, 25
121, 1, 14, 100, 0, 0, 25
121, 1, 15, 300, 2, 1, 25
121, 1, 14, 275, 2, 1, 25
121, 1, 14, 74, 0, 0, 25
121, 1, 12, 55, 2, 1, 25
121, 1, 13, 200, 1, 0, 25
121, 1, 15, 100, 0, 0, 25
121, 1, 15, 100, 0, 0, 25
121, 1, 13, 48, 0, 0, 25
121, 1, 13, 100, 0, 0, 25
121, 1, 12, 267, 3, 1, 26
121, 1, 16, 204, 2, 1, 26
121, 1, 16, 100, 0, 0, 26
121, 1, 10, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 13, 320, 5, 2, 26
121, 1, 13, 200, 1, 0, 26
121, 1, 15, 52, 0, 0, 26
121, 1, 14, 200, 1, 0, 26
121, 1, 15, 230, 3, 1, 26
121, 1, 15, 100, 0, 0, 26
121, 1, 15, 98, 0, 0, 26
121, 1, 15, 43, 0, 0, 26
121, 1, 11, 200, 1, 0, 26
121, 1, 14, 100, 0, 0, 26
121, 1, 14, 100, 0, 0, 26
121, 1, 10, 446, 11, 2, 26
121, 1, 10, 386, 4, 0, 26
121, 1, 13, 333, 4, 2, 26
121, 1, 10, 300, 3, 1, 26
121, 1, 15, 100, 0, 0, 26
121, 1, 15, 100, 0, 0, 26
121, 1, 13, 238, 4, 2, 26
121, 1, 14, 100, 0, 0, 26
121, 1, 11, 95, 0, 0, 26
121, 1, 12, 200, 1, 0, 26
121, 1, 12, 200, 1, 0, 26
121, 1, 14, 100, 0, 0, 26
121, 1, 14, 100, 0, 0, 26
121, 1, 12, 100, 0, 0, 26
121, 1, 17, 100, 0, 0, 26
121, 1, 17, 100, 0, 0, 26
121, 1, 16, 100, 0, 0, 26
121, 1, 13, 100, 0, 0, 26
121, 1, 13, 100, 0, 0, 26
121, 1, 13, 100, 0, 0, 26
121, 1, 13, 270, 4, 1, 26
121, 1, 14, 54, 0, 0, 26
121, 1, 16, 118, 2, 1, 26
121, 1, 13, 100, 0, 0, 26
121, 1, 13, 240, 2, 1, 26
121, 1, 13, 100, 0, 0, 26
121, 1, 14, 274, 4, 2, 26
121, 1, 17, 200, 1, 0, 27
121, 1, 15, 100, 0, 0, 27
121, 1, 15, 100, 0, 0, 27
121, 1, 14, 200, 1, 1, 27
121, 1, 15, 100, 0, 0, 27
121, 1, 14, 200, 1, 0, 27
121, 1, 12, 200, 1, 0, 27
121, 1, 15, 154, 1, 0, 27
121, 1, 12, 445, 4, 2, 27
121, 1, 12, 256, 2, 1, 27
121, 1, 14, 157, 1, 0, 27
121, 1, 17, 100, 0, 0, 27
121, 1, 14, 254, 3, 1, 27
121, 1, 17, 68, 0, 0, 27
121, 1, 12, 361, 4, 2, 27
121, 1, 12, 361, 3, 1, 27
121, 1, 13, 200, 1, 0, 27
121, 1, 14, 144, 3, 1, 27
121, 1, 16, 100, 0, 0, 27
121, 1, 16, 100, 0, 0, 27
121, 1, 14, 222, 3, 1, 27
121, 1, 14, 100, 0, 0, 27
121, 1, 15, 100, 0, 0, 27
121, 1, 15, 100, 0, 0, 27
121, 1, 14, 100, 0, 0, 27
121, 1, 14, 100, 0, 0, 27
121, 1, 15, 175, 2, 1, 27
121, 1, 16, 200, 1, 0, 27
121, 1, 10, 200, 1, 0, 27
121, 1, 17, 100, 0, 0, 27
121, 1, 12, 200, 1, 0, 27
121, 1, 14, 100, 0, 0, 27
121, 1, 12, 375, 3, 1, 27
121, 1, 16, 83, 0, 0, 27
121, 1, 16, 42, 0, 0, 27
121, 1, 13, 100, 0, 0, 27
121, 1, 17, 100, 0, 0, 28
121, 1, 15, 200, 1, 0, 28
121, 1, 13, 182, 2, 1, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 17, 38, 0, 0, 28
121, 1, 15, 500, 4, 2, 28
121, 1, 13, 50, 0, 0, 28
121, 1, 15, 139, 1, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 13, 260, 2, 1, 28
121, 1, 14, 200, 1, 0, 28
121, 1, 13, 100, 0, 0, 28
121, 1, 14, 324, 5, 2, 28
121, 1, 13, 104, 1, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 14, 100, 0, 0, 28
121, 1, 11, 466, 5, 2, 28
121, 1, 14, 200, 1, 0, 28
121, 1, 11, 200, 1, 0, 28
121, 1, 14, 28, 0, 0, 28
121, 1, 13, 200, 1, 0, 28
121, 1, 16, 200, 1, 0, 28
121, 1, 15, 100, 0, 0, 28
121, 1, 12, 412, 5, 2, 28
121, 1, 13, 300, 2, 1, 28
121, 1, 12, 288, 4, 2, 28
121, 1, 15, 164, 1, 0, 28
121, 1, 18, 100, 0, 0, 28
121, 1, 13, 78, 0, 0, 28
121, 1, 10, 368, 4, 2, 28
121, 1, 15, 100, 0, 0, 28
121, 1, 15, 100, 0, 0, 28
121, 1, 17, 63, 1, 0, 28
121, 1, 11, 100, 0, 0, 28
121, 1, 16, 400, 3, 0, 28
121, 1, 16, 100, 0, 0, 28
121, 1, 15, 200, 1, 0, 28
121, 1, 12, 307, 3, 1, 28
121, 1, 18, 100, 0, 0, 28
121, 1, 17, 100, 0, 0, 29
121, 1, 17, 71, 0, 0, 29
121, 1, 10, 100, 0, 0, 29
121, 1, 10, 100, 0, 0, 29
121, 1, 10, 100, 0, 0, 29
121, 1, 10, 100, 0, 0, 29
121, 1, 11, 405, 15, 2, 29
121, 1, 15, 200, 1, 0, 29
121, 1, 17, 100, 0, 0, 29
121, 1, 17, 100, 0, 0, 29
121, 1, 17, 100, 0, 0, 29
121, 1, 14, 200, 1, 0, 29
121, 1, 13, 100, 0, 0, 29
121, 1, 13, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 16, 300, 2, 1, 29
121, 1, 13, 191, 2, 1, 29
121, 1, 14, 200, 1, 0, 29
121, 1, 16, 100, 0, 0, 29
121, 1, 16, 100, 0, 0, 29
121, 1, 11, 433, 11, 0, 29
121, 1, 14, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 12, 272, 2, 1, 29
121, 1, 13, 314, 3, 1, 29
121, 1, 16, 284, 2, 1, 29
121, 1, 11, 442, 5, 2, 29
121, 1, 15, 300, 2, 1, 29
121, 1, 16, 200, 1, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 18, 100, 0, 0, 29
121, 1, 13, 348, 5, 2, 30
121, 1, 13, 467, 4, 2, 30
121, 1, 12, 295, 2, 1, 30
121, 1, 15, 260, 3, 2, 30
121, 1, 17, 100, 0, 0, 30
121, 1, 17, 100, 0, 0, 30
121, 1, 13, 300, 2, 1, 30
121, 1, 15, 200, 1, 0, 30
121, 1, 12, 379, 3, 2, 30
121, 1, 15, 323, 3, 1, 30
121, 1, 16, 100, 0, 0, 30
121, 1, 15, 100, 0, 0, 30
121, 1, 15, 52, 0, 0, 30
121, 1, 14, 100, 0, 0, 30
121, 1, 14, 230, 2, 1, 30
121, 1, 15, 80, 1, 1, 30
121, 1, 14, 278, 3, 1, 30
121, 1, 19, 100, 0, 0, 30
121, 1, 18, 200, 1, 0, 30
121, 1, 17, 200, 1, 0, 30
121, 1, 17, 298, 3, 2, 30
121, 1, 9, 444, 4, 2, 30
121, 1, 11, 215, 3, 0, 30
121, 1, 16, 100, 0, 0, 30
121, 1, 17, 269, 8, 4, 30
121, 1, 15, 100, 0, 0, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 16, 100, 0, 0, 31
121, 1, 16, 100, 0, 0, 31
121, 1, 18, 90, 1, 0, 31
121, 1, 17, 74, 1, 1, 31
121, 1, 13, 200, 1, 0, 31
121, 1, 18, 200, 1, 0, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 16, 229, 3, 2, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 17, 173, 2, 1, 31
121, 1, 11, 549, 7, 3, 31
121, 1, 17, 288, 3, 1, 31
121, 1, 16, 100, 0, 0, 31
121, 1, 19, 100, 0, 0, 31
121, 1, 19, 100, 0, 0, 31
121, 1, 18, 200, 1, 1, 31
121, 1, 16, 100, 0, 0, 31
121, 1, 14, 200, 1, 1, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 16, 411, 5, 2, 31
121, 1, 18, 186, 2, 1, 31
121, 1, 15, 397, 4, 2, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 15, 100, 0, 0, 31
121, 1, 12, 100, 0, 0, 31
121, 1, 13, 371, 6, 3, 31
121, 1, 17, 100, 0, 0, 31
121, 1, 13, 249, 2, 1, 31
121, 1, 14, 100, 0, 0, 31
121, 1, 14, 100, 0, 0, 31
121, 1, 18, 275, 2, 0, 31
121, 1, 18, 200, 1, 0, 31
121, 1, 16, 259, 2, 1, 31
121, 1, 11, 269, 2, 1, 31
121, 1, 15, 357, 4, 2, 31
121, 1, 18, 100, 0, 0, 31
121, 1, 16, 100, 0, 0, 32
121, 1, 16, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 14, 100, 0, 0, 32
121, 1, 14, 100, 0, 0, 32
121, 1, 15, 200, 1, 1, 32
121, 1, 17, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 17, 137, 1, 0, 32
121, 1, 16, 100, 0, 0, 32
121, 1, 19, 92, 1, 0, 32
121, 1, 18, 259, 2, 0, 32
121, 1, 17, 100, 0, 0, 32
121, 1, 17, 100, 0, 0, 32
121, 1, 17, 100, 0, 0, 32
121, 1, 19, 100, 0, 0, 32
121, 1, 18, 200, 1, 0, 32
121, 1, 19, 200, 1, 0, 32
121, 1, 17, 100, 0, 0, 32
121, 1, 13, 300, 2, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 130, 1, 1, 32
121, 1, 19, 100, 0, 0, 32
121, 1, 16, 443, 4, 1, 32
121, 1, 19, 45, 0, 0, 32
121, 1, 14, 100, 0, 0, 32
121, 1, 14, 100, 0, 0, 32
121, 1, 14, 100, 0, 0, 32
121, 1, 14, 380, 3, 2, 32
121, 1, 15, 200, 1, 0, 32
121, 1, 15, 200, 1, 0, 32
121, 1, 15, 54, 0, 0, 32
121, 1, 16, 200, 1, 0, 32
121, 1, 18, 188, 2, 1, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 18, 100, 0, 0, 32
121, 1, 14, 397, 3, 2, 33
121, 1, 15, 200, 1, 1, 33
121, 1, 18, 200, 1, 0, 33
121, 1, 16, 100, 0, 0, 33
121, 1, 19, 200, 1, 0, 33
121, 1, 19, 200, 1, 0, 33
121, 1, 17, 200, 1, 1, 33
121, 1, 17, 200, 1, 0, 33
121, 1, 19, 76, 0, 0, 33
121, 1, 11, 347, 5, 0, 33
121, 1, 15, 300, 2, 1, 33
121, 1, 17, 100, 0, 0, 33
121, 1, 17, 100, 0, 0, 33
121, 1, 15, 100, 0, 0, 33
121, 1, 16, 488, 4, 2, 33
121, 1, 19, 100, 0, 0, 33
121, 1, 19, 100, 0, 0, 33
121, 1, 18, 100, 0, 0, 33
121, 1, 17, 100, 0, 0, 33
121, 1, 17, 100, 0, 0, 33
121, 1, 17, 100, 0, 0, 33
121, 1, 15, 46, 0, 0, 33
121, 1, 18, 200, 1, 0, 33
121, 1, 15, 100, 0, 0, 33
121, 1, 19, 100, 0, 0, 33
121, 1, 17, 71, 1, 0, 33
121, 1, 14, 284, 3, 1, 33
121, 1, 15, 52, 0, 0, 33
121, 1, 12, 222, 2, 0, 33
121, 1, 17, 123, 2, 1, 33
121, 1, 18, 195, 2, 1, 33
121, 1, 19, 88, 0, 0, 33
121, 1, 17, 200, 1, 0, 33
121, 1, 16, 100, 0, 0, 33
121, 1, 18, 200, 1, 0, 33
121, 1, 17, 28, 0, 0, 33
121, 1, 17, 58, 0, 0, 34
121, 1, 17, 30, 0, 0, 34
121, 1, 15, 100, 0, 0, 34
121, 1, 17, 100, 0, 0, 34
121, 1, 17, 76, 0, 0, 34
121, 1, 13, 361, 3, 1, 34
121, 1, 14, 352, 3, 1, 34
121, 1, 17, 200, 1, 0, 34
121, 1, 18, 260, 2, 1, 34
121, 1, 19, 129, 1, 1, 34
121, 1, 16, 278, 3, 2, 34
121, 1, 14, 188, 6, 3, 34
121, 1, 16, 328, 4, 2, 34
121, 1, 20, 100, 0, 0, 34
121, 1, 18, 200, 1, 0, 34
121, 1, 20, 100, 0, 0, 34
121, 1, 20, 100, 0, 0, 34
121, 1, 17, 100, 0, 0, 34
121, 1, 19, 200, 1, 1, 34
121, 1, 16, 100, 0, 0, 34
121, 1, 15, 300, 2, 1, 34
121, 1, 16, 100, 0, 0, 34
